timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
19647,73,0x6A,-3.253042,4.114459,-1.562513,1.641548,2.515085,3.119689
19647,73,0x6B,4.027121,-3.841677,7.148558,-1.304197,2.196671,1.185537
19649,74,0x6A,-3.279364,4.264010,-1.668994,1.604437,2.468812,3.090520
19649,74,0x6B,3.677768,-3.632305,7.341180,-1.304197,2.183691,1.176221
19652,75,0x6A,-3.226721,4.335794,-1.751546,1.553583,2.407115,3.032488
19652,75,0x6B,3.661019,-3.680161,7.207181,-1.328632,2.164143,1.151939
19654,76,0x6A,-3.248257,4.453043,-1.834098,1.522734,2.372295,2.999196
19654,76,0x6B,3.419343,-2.878566,7.341180,-1.359786,2.140319,1.128574
19657,77,0x6A,-3.281756,4.554738,-1.852045,1.495245,2.321135,2.960100
19657,77,0x6B,3.068795,-1.527817,7.637890,-1.479821,2.103514,1.120480
19659,78,0x6A,-3.190829,4.693522,-1.880759,1.472032,2.268296,2.922532
19659,78,0x6B,3.115455,-1.968097,7.682157,-1.619556,2.070528,1.120632
19662,79,0x6A,-3.164508,4.868198,-1.969293,1.456608,2.219731,2.874732
19662,79,0x6B,3.792624,-4.011567,6.607780,-1.688126,2.050980,1.104292
19664,80,0x6A,-3.052045,5.105087,-2.047060,1.443475,2.166739,2.832429
19664,80,0x6B,3.738786,-4.514060,6.482157,-1.609783,2.060906,1.072068
19667,81,0x6A,-2.999403,5.318048,-2.157130,1.436144,2.124437,2.771801
19667,81,0x6B,3.560520,-4.573880,6.823134,-1.534035,2.072207,1.043511
19669,82,0x6A,-3.002992,5.520242,-2.325824,1.432174,2.078469,2.711631
19669,82,0x6B,3.263810,-4.222135,6.917650,-1.476156,2.061975,1.028086
19672,83,0x6A,-2.830709,5.728417,-2.441875,1.429883,2.018299,2.619696
19672,83,0x6B,3.068795,-3.981657,7.316056,-1.459662,2.014023,1.007928
19674,84,0x6A,-2.915654,5.927022,-2.617748,1.424385,1.985770,2.563801
19674,84,0x6B,3.189633,-4.298706,7.237092,-1.470811,1.971415,0.997390
19677,85,0x6A,-2.957529,6.175875,-2.852245,1.410793,1.939803,2.521346
19677,85,0x6B,3.461218,-5.669794,6.669993,-1.421483,1.943315,0.985478
19679,86,0x6A,-3.125026,6.429514,-3.060420,1.399798,1.895820,2.481182
19679,86,0x6B,3.284149,-6.172286,6.744170,-1.299005,1.927738,0.952644
19682,87,0x6A,-3.270988,6.612566,-3.273381,1.381319,1.844049,2.439338
19682,87,0x6B,-0.113659,-4.200600,4.827520,0.781144,1.183399,0.393855
19799,88,0x6A,-3.594020,13.668999,-5.899504,0.188910,-0.654389,-1.522276
19799,88,0x6B,-0.187837,-4.261617,4.884947,0.805731,1.175763,0.413708
19801,89,0x6A,-3.546163,13.690536,-5.814559,0.151495,-0.676228,-1.614517
19801,89,0x6B,-0.061017,-4.414758,4.862216,0.838413,1.174847,0.427148
19804,90,0x6A,-3.536592,13.649858,-5.743971,0.098197,-0.693943,-1.702940
19804,90,0x6B,-0.078963,-4.470989,4.834698,0.878424,1.182788,0.436463
19806,91,0x6A,-3.638287,13.592429,-5.608777,0.031001,-0.733344,-1.825265
19806,91,0x6B,-0.050249,-4.375276,4.801199,0.913091,1.188438,0.440434
19809,92,0x6A,-3.684947,13.416556,-5.479564,-0.082772,-0.759916,-1.910634
19809,92,0x6B,-0.033500,-4.316652,4.752146,0.937373,1.198670,0.449902
19811,93,0x6A,-3.747160,13.255042,-5.304888,-0.163712,-0.773661,-1.980883
19811,93,0x6B,-0.001196,-4.285545,4.662415,0.961655,1.208750,0.467617
19814,94,0x6A,-3.790231,13.152149,-5.227121,-0.243124,-0.808175,-2.061059
19814,94,0x6B,0.112463,-4.271188,4.584648,0.978759,1.212262,0.481515
19816,95,0x6A,-3.701697,12.996616,-4.945964,-0.339183,-0.826806,-2.133141
19816,95,0x6B,0.137587,-4.280760,4.537988,0.992656,1.224632,0.495412
19819,96,0x6A,-3.688536,12.831511,-4.907679,-0.437380,-0.854448,-2.200489
19819,96,0x6B,0.269193,-4.267599,4.421937,1.002583,1.236544,0.509003
19821,97,0x6A,-3.609573,12.786048,-4.852644,-0.547488,-0.902553,-2.268601
19821,97,0x6B,0.362513,-4.287939,4.374080,1.008080,1.250288,0.519235
19824,98,0x6A,-3.644269,12.774084,-4.778467,-0.659429,-0.935845,-2.337323
19824,98,0x6B,0.447458,-4.313063,4.309474,1.015258,1.260978,0.529009
19826,99,0x6A,-3.619144,12.758532,-4.811966,-0.774119,-1.008997,-2.453387
19826,99,0x6B,0.646062,-4.287939,4.259224,1.021061,1.279305,0.538020
19829,100,0x6A,-3.489932,12.850654,-4.817948,-0.942565,-1.055881,-2.530662
19829,100,0x6B,0.727418,-4.247260,4.323831,1.026254,1.296256,0.542754
19831,101,0x6A,-3.412165,12.946367,-4.911269,-1.051299,-1.089631,-2.608242
19831,101,0x6B,0.807578,-4.265206,4.319045,1.028850,1.312139,0.552375
19834,102,0x6A,-3.318845,13.057633,-5.148158,-1.159270,-1.127657,-2.690709
19834,102,0x6B,1.104288,-4.256832,4.308277,1.030988,1.318247,0.554666
19836,103,0x6A,-3.293720,13.138988,-5.442476,-1.269531,-1.156673,-2.774397
19836,103,0x6B,1.232304,-4.201797,4.277170,1.033584,1.339169,0.557567
19839,104,0x6A,-3.232704,13.210774,-5.691329,-1.369254,-1.177137,-2.856100
19839,104,0x6B,1.328017,-4.150351,4.284349,1.038471,1.350318,0.563218
19841,105,0x6A,-3.239882,13.317255,-5.924629,-1.452179,-1.197449,-2.917645
19841,105,0x6B,1.445265,-4.101298,4.346562,1.042594,1.370324,0.567188
19844,106,0x6A,-3.128615,13.305290,-5.992825,-1.524414,-1.216080,-2.977968
19844,106,0x6B,1.501496,-4.064209,4.417151,1.052521,1.380555,0.575282
19846,107,0x6A,-2.884548,13.189239,-5.988039,-1.577254,-1.220967,-3.066696
19846,107,0x6B,1.551746,-3.987639,4.439882,1.060615,1.389108,0.591470
19849,108,0x6A,-2.839084,12.914064,-5.959325,-1.636050,-1.230130,-3.137251
19849,108,0x6B,1.556531,-3.866802,4.510471,1.073596,1.399187,0.603382
19851,109,0x6A,-2.695515,12.588639,-5.844470,-1.673313,-1.236238,-3.196200
19851,109,0x6B,1.631905,-3.768696,4.547560,1.081995,1.403463,0.625373
19854,110,0x6A,-2.670390,12.154344,-5.765506,-1.691180,-1.234100,-3.257133
19854,110,0x6B,1.678565,-3.777071,4.560719,1.095434,1.411099,0.647364
19856,111,0x6A,-2.599802,11.795419,-5.612366,-1.684308,-1.232879,-3.335019
19856,111,0x6B,1.721636,-3.613162,4.595416,1.111622,1.421178,0.674090
19859,112,0x6A,-2.599802,11.357533,-5.326423,-1.651932,-1.220662,-3.430619
19859,112,0x6B,1.879562,-3.494718,4.503293,1.125366,1.434770,0.698524
19861,113,0x6A,-2.662015,10.968699,-4.974678,-1.612990,-1.223563,-3.532634
19861,113,0x6B,2.122434,-3.416951,4.400401,1.141249,1.465618,0.737009
19864,114,0x6A,-2.670390,10.474581,-4.472186,-1.550681,-1.220662,-3.631288
19864,114,0x6B,2.282753,-3.320041,4.357330,1.159117,1.494635,0.760527
19866,115,0x6A,-2.691926,9.695717,-4.092923,-1.473865,-1.225396,-3.721544
19866,115,0x6B,2.432304,-3.126223,4.304688,1.170876,1.536326,0.782977
19983,116,0x6A,0.396012,-5.910272,-0.750150,-0.852615,-2.051896,-5.003597
19983,116,0x6B,-1.897508,-1.825724,12.705889,0.727999,1.331839,-0.071471
19986,117,0x6A,6.215356,-6.178268,1.533799,-0.653015,-2.287690,-5.003597
19986,117,0x6B,-1.779064,-2.538785,12.151950,0.653626,1.345278,0.025351
19988,118,0x6A,8.274381,-5.743971,2.331806,-0.491288,-2.445293,-5.003597
19988,118,0x6B,-2.957529,-3.036492,13.527822,0.598495,1.221578,0.090866
19991,119,0x6A,9.608379,-5.618348,3.556931,-0.299019,-2.341447,-5.003597
19991,119,0x6B,-3.762714,-3.018546,12.764513,0.551000,1.064280,0.128893
19993,120,0x6A,10.874183,-5.760720,4.608576,-0.097280,-2.369088,-5.003597
19993,120,0x6B,-4.052245,-3.024528,13.081561,0.496481,0.906982,0.144928
19996,121,0x6A,10.832309,-5.304888,5.136194,0.112246,-2.240654,-5.003597
19996,121,0x6B,-4.359723,-3.090331,13.442878,0.398742,0.696845,0.139125
19998,122,0x6A,10.548759,-4.725825,5.761917,0.363770,-2.175902,-5.003597
19998,122,0x6B,-4.760521,-2.928815,13.740785,0.313374,0.542143,0.111177
20001,123,0x6A,9.899107,-3.857230,5.797810,0.476169,-2.135890,-5.003597
20001,123,0x6B,-4.972286,-2.592623,13.720446,0.209527,0.377820,0.084605
20003,124,0x6A,9.649057,-3.103491,5.703293,0.547030,-2.113441,-5.003597
20003,124,0x6B,-5.283352,-2.510071,13.667803,0.103694,0.219606,0.063683
20006,125,0x6A,9.718450,-2.530410,5.272584,0.597121,-2.092061,-5.003597
20006,125,0x6B,-5.723632,-2.405983,13.640285,-0.010843,0.050855,0.034361
20008,126,0x6A,9.583255,-2.232504,4.829913,0.649961,-2.037541,-5.003597
20008,126,0x6B,-5.989235,-2.242075,13.369897,-0.129656,-0.122173,0.002138
20011,127,0x6A,10.398011,-2.142773,4.205386,0.676686,-1.995544,-5.003597
20011,127,0x6B,-6.641279,-2.110470,13.537395,-0.240070,-0.281609,-0.037568
20013,128,0x6A,10.512866,-2.087738,3.607180,0.655917,-1.910023,-5.003597
20013,128,0x6B,-7.621140,-2.164308,13.968102,-0.340557,-0.476169,-0.077580
20016,129,0x6A,10.346565,-2.055435,2.232504,0.595135,-1.814575,-5.003597
20016,129,0x6B,-9.427721,-2.499303,14.452648,-0.442114,-0.713491,-0.149815
20018,130,0x6A,8.340183,-1.640280,0.378066,0.490067,-1.703856,-5.003597
20018,130,0x6B,-10.128819,-1.992025,13.825729,-0.531147,-0.994336,-0.314596
20021,131,0x6A,6.765707,-0.888934,-0.494118,0.305738,-1.669800,-5.003597
20021,131,0x6B,-10.945967,-1.087538,13.746767,-0.621555,-1.401019,-0.373850
20023,132,0x6A,5.905486,0.221336,-1.847259,0.178984,-1.651169,-5.003597
20023,132,0x6B,-9.775877,-0.513260,13.155738,-0.767247,-1.754863,-0.350942
20026,133,0x6A,6.928418,1.690529,-2.547160,-0.026420,-1.865430,-5.003597
20026,133,0x6B,-8.807981,-1.445265,14.648861,-0.827875,-1.890017,-0.318261
20028,134,0x6A,4.320241,3.159722,-4.084548,-0.242819,-1.948049,-5.003597
20028,134,0x6B,-9.074780,-0.675972,16.091732,-0.851393,-2.031890,-0.229533
20031,135,0x6A,7.828120,2.870191,-4.147958,-0.470672,-2.129476,-5.003597
20031,135,0x6B,-10.097712,-0.916451,15.818951,-0.947299,-2.275778,-0.127976
20033,136,0x6A,10.389636,1.581656,-4.874180,-0.631940,-1.965153,-5.003597
20033,136,0x6B,-10.664811,-1.271785,15.129817,-1.014036,-2.520735,-0.034361
20036,137,0x6A,9.792627,0.977468,-4.965107,-0.709062,-1.467451,-5.003597
20036,137,0x6B,-11.760724,-1.239482,14.397614,-1.069472,-2.758820,0.002902
20038,138,0x6A,8.343773,0.640080,-5.260621,-0.785878,-1.306641,-5.003597
20038,138,0x6B,-12.375679,-1.134198,13.471591,-1.171640,-3.037069,-0.014203
20041,139,0x6A,7.447660,0.707079,-5.154140,-0.981508,-1.448514,-5.003597
20041,139,0x6B,-11.944971,-1.647458,12.569498,-1.272585,-3.251025,-0.084147
20043,140,0x6A,3.152544,1.300499,-4.613362,-1.126588,-1.590999,-5.003597
20043,140,0x6B,-10.211371,-0.882952,11.082358,-1.391856,-3.555236,-0.224188
20046,141,0x6A,1.302892,1.841277,-3.870391,-1.227534,-1.935068,-5.003597
20046,141,0x6B,-8.796017,-0.843470,11.272588,-1.560608,-3.661984,-0.257785
20048,142,0x6A,7.792227,0.442672,-2.645265,-1.342834,-2.392148,-5.003597
20048,142,0x6B,-10.164710,-1.411765,11.785848,-1.630552,-3.734525,-0.299477
20051,143,0x6A,1.211965,1.338784,-2.669194,-1.348180,-2.348166,-5.003597
20051,143,0x6B,1.618744,5.948557,-4.067799,-3.735288,-5.003597,-2.037694
20169,144,0x6A,21.801008,0.273978,1.975275,-2.055256,-1.591457,-5.003597
20169,144,0x6B,1.826920,5.831308,-4.207779,-3.758043,-5.003597,-2.080302
20172,145,0x6A,22.146770,0.564706,2.075774,-2.154369,-1.552972,-5.003597
20172,145,0x6B,2.494518,5.442476,-4.467400,-3.789044,-5.003597,-2.170710
20174,146,0x6A,22.436300,0.703490,2.276771,-2.281276,-1.506394,-5.003597
20174,146,0x6B,2.964707,4.934000,-4.948358,-3.803400,-5.003597,-2.301587
20177,147,0x6A,22.451853,0.720240,2.405983,-2.415819,-1.450041,-5.003597
20177,147,0x6B,3.245864,4.372883,-5.289334,-3.801872,-4.991533,-2.395966
20179,148,0x6A,22.698315,0.562313,2.630909,-2.547614,-1.388649,-5.003597
20179,148,0x6B,3.615555,4.103691,-5.531009,-3.788433,-4.961753,-2.501646
20182,149,0x6A,22.883760,0.361316,2.890530,-2.675437,-1.319011,-5.003597
20182,149,0x6B,4.195815,3.921836,-5.921040,-3.761555,-4.906011,-2.590832
20184,150,0x6A,23.222343,-0.040678,3.357130,-2.796999,-1.243874,-5.003597
20184,150,0x6B,4.415954,3.538985,-6.187840,-3.712533,-4.853171,-2.674215
20187,151,0x6A,23.361130,-0.398405,3.647858,-2.955366,-1.116356,-5.003597
20187,151,0x6B,4.956732,3.276970,-6.703492,-3.654501,-4.783227,-2.751795
20189,152,0x6A,23.509483,-0.680758,3.918247,-3.045927,-1.023963,-5.003597
20189,152,0x6B,5.328816,2.945565,-7.101898,-3.576921,-4.692972,-2.818838
20192,153,0x6A,23.678175,-0.987039,3.915854,-3.120605,-0.923781,-5.003597
20192,153,0x6B,5.643472,2.778067,-7.317252,-3.495371,-4.599510,-2.882520
20194,154,0x6A,23.953352,-1.198804,3.790231,-3.180470,-0.836275,-5.003597
20194,154,0x6B,5.881558,2.496910,-7.353144,-3.408323,-4.497343,-2.941316
20197,155,0x6A,24.277578,-1.314856,3.241078,-3.239571,-0.759916,-5.003597
20197,155,0x6B,6.284749,2.099702,-7.274181,-3.301116,-4.410905,-2.993545
20199,156,0x6A,24.491734,-1.295714,2.550749,-3.287066,-0.684780,-5.003597
20199,156,0x6B,6.419943,1.832902,-7.244271,-3.186578,-4.278806,-3.057992
20202,157,0x6A,24.713072,-1.118644,1.643869,-3.313944,-0.620792,-5.003597
20202,157,0x6B,6.526424,1.682154,-7.087541,-3.041193,-4.194201,-3.103043
20204,158,0x6A,25.122246,-0.776471,0.184247,-3.321122,-0.564439,-5.003597
20204,158,0x6B,6.751349,1.812563,-6.910472,-2.971096,-4.121813,-3.140611
20207,159,0x6A,25.475187,-0.642473,-0.570688,-3.302337,-0.526108,-5.003597
20207,159,0x6B,6.967900,1.636691,-6.488139,-2.920699,-4.044081,-3.170391
20209,160,0x6A,25.665417,-0.691526,-0.898505,-3.244000,-0.517097,-5.003597
20209,160,0x6B,7.007381,2.437090,-6.455835,-2.893821,-3.973678,-3.188258
20212,161,0x6A,25.552954,-0.690329,-0.969093,-3.193756,-0.437532,-5.003597
20212,161,0x6B,6.995417,2.257628,-5.548955,-2.917645,-3.923129,-3.202308
20214,162,0x6A,25.598415,-0.868595,-1.094716,-3.142902,-0.291535,-5.003597
20214,162,0x6B,7.068398,2.415555,-5.172086,-2.959031,-3.891059,-3.220481
20217,163,0x6A,25.438097,-1.216750,-1.336391,-3.106861,-0.193186,-5.003597
20217,163,0x6B,7.365108,2.311467,-4.752146,-3.029891,-3.864333,-3.243542
