timestamp_ms,sample_number,imu,ax,ay,az,gx,gy,gz
101455,22,0x6A,-1.645066,-13.324432,16.003199,1.998140,2.722474,2.728430
101455,22,0x6B,14.118851,1.183251,1.682154,0.365297,1.647656,2.845258
101457,23,0x6A,-1.611566,-13.609179,16.131214,2.039068,2.760042,2.790280
101457,23,0x6B,13.898711,1.067199,1.658226,0.346666,1.677741,2.896876
101460,24,0x6A,-1.546960,-13.768302,16.205391,2.107332,2.818074,2.830597
101460,24,0x6B,13.668999,1.091127,1.689333,0.319330,1.731498,2.923907
101462,25,0x6A,-1.490729,-13.903495,16.248463,2.157270,2.857933,2.869692
101462,25,0x6B,13.483557,1.140180,1.786242,0.287259,1.767997,2.960253
101465,26,0x6A,-1.452443,-14.036297,16.232908,2.205682,2.896112,2.909093
101465,26,0x6B,13.207186,1.082752,1.889133,0.253814,1.795027,2.987284
101467,27,0x6A,-1.421337,-14.076976,16.180267,2.256078,2.935971,2.941163
101467,27,0x6B,13.012170,1.117448,2.039881,0.211970,1.822058,3.019812
101470,28,0x6A,-1.439283,-14.165510,16.147964,2.300060,2.977815,2.976899
101470,28,0x6B,11.791830,-6.515656,4.896912,-0.748463,2.294563,4.103029
101597,29,0x6A,-1.542174,-14.907285,7.873583,1.610699,4.308586,5.003597
101597,29,0x6B,11.789437,-6.641279,4.837091,-0.696692,2.327396,4.140292
101599,30,0x6A,-1.342373,-14.926428,7.692925,1.656208,4.285525,5.003597
101599,30,0x6B,11.726027,-7.015756,4.756931,-0.646143,2.365423,4.167323
101602,31,0x6A,-1.191626,-14.914464,7.421340,1.712103,4.260785,5.003597
101602,31,0x6B,11.688939,-7.106683,4.895715,-0.593761,2.402991,4.185038
101604,32,0x6A,-0.841077,-14.721841,7.231110,1.776091,4.219552,5.003597
101604,32,0x6B,11.536995,-7.015756,5.187640,-0.552833,2.431702,4.195728
101607,33,0x6A,-0.707079,-14.427525,6.989435,1.897042,4.198172,5.003597
101607,33,0x6B,11.435300,-7.373483,5.184050,-0.509614,2.448653,4.203364
101609,34,0x6A,-0.496511,-14.129618,6.862615,1.990352,4.163810,5.003597
101609,34,0x6B,11.297712,-7.658229,5.294120,-0.460592,2.473088,4.206724
101612,35,0x6A,-0.281157,-13.859229,6.690332,2.093435,4.133114,5.003597
101612,35,0x6B,11.169696,-7.363912,5.566902,-0.393245,2.497981,4.208097
101614,36,0x6A,-0.178265,-13.597215,6.601798,2.207056,4.119064,5.003597
101614,36,0x6B,11.048860,-6.929615,5.923433,-0.317650,2.493552,4.221384
101617,37,0x6A,-0.010768,-13.404593,6.448657,2.311972,4.099669,5.003597
101617,37,0x6B,11.106286,-7.380661,5.527421,-0.270155,2.493094,4.233143
101619,38,0x6A,0.183051,-13.117455,6.226124,2.406045,4.076915,5.003597
101619,38,0x6B,11.212768,-7.927422,5.326423,-0.176998,2.515543,4.229326
101622,39,0x6A,0.312263,-12.890136,5.769095,2.480876,4.049578,5.003597
101622,39,0x6B,11.052448,-8.298308,5.363512,-0.082620,2.538298,4.208556
101624,40,0x6A,0.795614,-12.558729,5.404191,2.550973,4.028351,5.003597
101624,40,0x6B,10.681561,-7.989635,5.613562,0.011759,2.555402,4.185190
101627,41,0x6A,0.540778,-12.285948,5.145765,2.668259,4.006970,5.003597
101627,41,0x6B,10.612169,-7.834102,6.089734,0.080634,2.548530,4.170377
101629,42,0x6A,0.758525,-11.828919,4.845466,2.760805,3.971998,5.003597
101629,42,0x6B,10.651650,-7.909475,6.056234,0.136528,2.527149,4.148996
101632,43,0x6A,0.524028,-11.059627,4.419543,2.866180,3.999793,5.003597
101632,43,0x6B,10.837093,-8.553144,5.545367,0.200211,2.513405,4.111123
101634,44,0x6A,-0.522832,-10.230514,3.996014,2.983466,3.979940,5.003597
101634,44,0x6B,10.804790,-8.435897,5.326423,0.269697,2.511878,4.058589
101637,45,0x6A,0.204586,-9.975677,3.528217,3.085633,3.909538,5.003597
101637,45,0x6B,10.827522,-8.504092,5.198407,0.328798,2.533411,3.959323
101639,46,0x6A,0.987039,-10.028319,3.337988,3.150385,3.884187,5.003597
101639,46,0x6B,10.828720,-8.248059,5.247460,0.390037,2.561969,3.886935
101642,47,0x6A,1.844866,-10.143176,2.964707,3.199712,3.915035,5.003597
101642,47,0x6B,10.857432,-7.282556,5.307281,0.429896,2.587014,3.830431
101644,48,0x6A,1.842474,-10.017551,2.543571,3.238349,3.959934,5.003597
101644,48,0x6B,10.643275,-4.995017,5.314459,0.348651,2.610380,3.766748
101647,49,0x6A,1.811367,-9.842876,2.362912,3.289051,3.945579,5.003597
101647,49,0x6B,10.272388,-3.353541,6.291927,0.113468,2.603355,3.742771
101649,50,0x6A,1.434497,-9.653843,1.940579,3.314097,3.952756,5.003597
101649,50,0x6B,9.742377,-0.632902,7.299305,-0.088575,2.540894,3.825543
101652,51,0x6A,1.066003,-9.489935,1.580459,3.345556,3.952909,5.003597
101652,51,0x6B,11.017752,-6.594619,4.497310,-0.320399,2.467590,3.923893
101654,52,0x6A,0.689133,-9.237493,1.130609,3.374725,3.939775,5.003597
101654,52,0x6B,11.091929,-8.774481,4.292724,-0.176693,2.516154,3.909538
101657,53,0x6A,0.537189,-8.989835,0.664008,3.388775,3.915952,5.003597
101657,53,0x6B,10.447063,-4.634897,5.686543,-0.003207,2.565787,3.896709
101659,54,0x6A,0.550349,-8.583055,0.294317,3.388317,3.892586,5.003597
101659,54,0x6B,10.889735,-8.020741,4.626523,-0.002443,2.552195,3.938401
101662,55,0x6A,0.577867,-8.019545,-0.143569,3.369074,3.875940,5.003597
101662,55,0x6B,11.179268,-9.086744,4.448257,0.156382,2.611296,3.917631
101664,56,0x6A,0.510868,-7.223932,-0.881755,3.333492,3.856240,5.003597
101664,56,0x6B,10.984253,-8.688339,4.936393,0.514959,2.729957,3.858683
101667,57,0x6A,0.445065,-6.616155,-1.426122,3.235753,3.805080,5.003597
101667,57,0x6B,8.400003,-3.626323,5.041678,0.190590,3.089145,3.419776
101698,58,0x6A,1.125823,-1.795813,-3.147758,1.288468,2.994462,5.003597
101698,58,0x6B,7.901100,-1.840081,5.596812,0.096364,3.082426,3.411682
101701,59,0x6A,1.054038,-1.792224,-3.326023,1.184926,2.949257,5.003597
